year,county1,county,fbfmcode,debt_to_asset,Cash_acres,Share_acres,Owned_Acres,Total_Acres,spr,Cash_percent,Share_percent,Owned_percent
2015,Grundy,GRUNDY,32,0.257386504,7789,4279,2049,14117,82.01069632,0.551746122,0.303109726,0.145144152
2015,Hancock,HANCOCK,34,0.204171356,11794,19193,7334,38321,85.85394431,0.307768586,0.500848099,0.191383315
2015,Henderson,HENDERSON,36,0.347263211,3080,3002,819,6901,82.40515867,0.446312129,0.435009419,0.118678452
2015,Henry,HENRY,37,0.213495919,7052,2077,4015,13144,78.70359099,0.536518564,0.158018868,0.305462568
2015,Iroquois,IROQUOIS,38,0.167417842,22377,23360,5796,51533,85.6581996,0.434226612,0.453301768,0.11247162
2015,Jasper,JASPER,40,0.184451505,1999,4229,2143,8371,58.86226257,0.238800621,0.505196512,0.256002867
2015,JoDaviess,JO DAVIESS,43,0.216827278,2800,52,2397,5249,66.49571347,0.53343494,0.009906649,0.456658411
2015,Kane,KANE,45,0.182114056,1728,0,453,2181,88.70243008,0.792297111,0,0.207702889
2015,Kankakee,KANKAKEE,46,0.351474526,561,1750,0,2311,87.74772826,0.242752055,0.757247945,0
2015,Kendall,KENDALL,47,0.202672704,6884,2226,2147,11257,86.42764502,0.611530603,0.197743626,0.190725771
2015,Knox,KNOX,48,0.194972209,12611,7121,6797,26529,83.48667496,0.47536658,0.268423235,0.256210185
2015,LaSalle,LASALLE,50,0.203380223,13941,11052,5458,30451,87.48202029,0.457817477,0.362943746,0.179238777
2015,Lawrence,LAWRENCE,51,0.281102681,1298,1858,2297,5453,56.24243536,0.23803411,0.340729873,0.421236017
2015,Lee,LEE,52,0.354182497,2614,1126,744,4484,87.70227475,0.582961641,0.251115076,0.165923283
2015,Livingston,LIVINGSTON,53,0.194941761,46931,47252,21309,115492,81.95515707,0.40635715,0.409136564,0.184506286
2015,Logan,LOGAN,54,0.219258215,31363,36216,7655,75234,91.25472526,0.416872691,0.4813781,0.101749209
2015,McDonough,MCDONOUGH,55,0.143355666,1353,464,774,2591,89.84870706,0.522192204,0.179081436,0.29872636
2015,McLean,MCLEAN,57,0.168330701,43981,54899,14779,113659,88.09917384,0.386955718,0.483014983,0.130029298
2015,Macon,MACON,58,0.282113374,6879,5518,1063,13460,93.53997028,0.511069837,0.409955423,0.07897474
2015,Marion,MARION,61,0.128023938,294,0,495,789,55,0.372623574,0,0.627376426
2015,Mason,MASON,63,0.258680667,3539,11254,3468,18261,67.61765511,0.193800997,0.616286074,0.189912929
2015,Menard,MENARD,65,0.116900652,2436,2873,991,6300,85.59444444,0.386666667,0.456031746,0.157301587
2015,Mercer,MERCER,66,0.264442234,24009,11380,11546,46935,76.3310962,0.511537232,0.242462981,0.245999787
2015,Monroe,MONROE,67,0.22301696,1300,1623,1103,4026,65,0.322901143,0.403129657,0.2739692
2015,Montgomery,MONTGOMERY,68,0.196873933,2823,2017,1442,6282,77.78892073,0.449379179,0.32107609,0.229544731
2015,Morgan,MORGAN,69,0.145872102,5129,10784,2899,18812,84.5453434,0.27264512,0.573251116,0.154103764
2015,Moultrie,MOULTRIE,70,0.199388983,5563,5196,998,11757,93.01369397,0.473164923,0.441949477,0.0848856
2015,Ogle,OGLE,71,0.351634216,9832,0,1900,11732,86.15121036,0.838049778,0,0.161950222
2015,Peoria,PEORIA,72,0.198009862,22966,19461,13479,55906,82.06001145,0.410796694,0.348102172,0.241101134
2015,Piatt,PIATT,74,0.395733292,6443,5731,775,12949,91.68005251,0.49756738,0.442582439,0.059850181
2015,Pike,PIKE,75,0.169901669,708,908,1024,2640,79.61477273,0.268181818,0.343939394,0.387878788
2015,Randolph,RANDOLPH,79,0.46836053,95,622,294,1011,55,0.09396637,0.615232443,0.290801187
2015,Richland,RICHLAND,80,0.226303375,1030,2185,2270,5485,55,0.187784868,0.398359161,0.413855971
2015,Rock Island,ROCK ISLAND,81,0.104310715,1710,897,1603,4210,77.20261283,0.406175772,0.213064133,0.380760095
2015,StClair,ST CLAIR,82,0.282544775,3307,1463,847,5617,68.72974898,0.588748442,0.26045932,0.150792238
2015,Sangamon,SANGAMON,84,0.163811426,12588,16239,4075,32902,92.52635098,0.382590724,0.493556623,0.123852653
2015,Schuyler,SCHUYLER,85,0.108185891,577,861,78,1516,78.5408971,0.38060686,0.567941953,0.051451187
2015,Scott,SCOTT,86,0.267974831,4697,4318,1440,10455,73.62352941,0.449258728,0.41300813,0.137733142
2015,Stark,STARK,88,0.244625705,24821,8932,8503,42256,88.4756011,0.587395873,0.211378266,0.201225861
2015,Stephenson,STEPHENSON,89,0.29236392,35641,310,12304,48255,76.01556315,0.738597037,0.006424205,0.254978759
2015,Tazewell,TAZEWELL,90,0.202382756,11038,20509,6318,37865,83.62052027,0.291509309,0.541634755,0.166855936
2015,Vermilion,VERMILION,92,0.270443853,29155,27466,7059,63680,84.77445038,0.457836055,0.431312814,0.110851131
2015,Wabash,WABASH,93,0.187932636,1196,453,1139,2788,55,0.428981349,0.162482066,0.408536585
2015,Warren,WARREN,94,0.178858213,1861,2985,2898,7744,86.70054236,0.240315083,0.385459711,0.374225207
2015,Washington,WASHINGTON,95,0.136206657,111,70,362,543,70,0.20441989,0.128913444,0.666666667
2015,Wayne,WAYNE,96,0.271666063,1289,1040,675,3004,55,0.429094541,0.34620506,0.224700399
2015,Whiteside,WHITESIDE,98,0.247033446,29905,9386,11430,50721,73.21507857,0.589597997,0.185051557,0.225350447
2015,Will,WILL,99,0.228918577,294,399,10,703,80,0.418207681,0.567567568,0.014224751
2015,Winnebago,WINNEBAGO,101,0.150364175,5296,706,1085,7087,76.81374347,0.747283759,0.099619021,0.15309722
2015,Woodford,WOODFORD,102,0.135238521,10313,5800,3816,19929,91.15033368,0.517487079,0.291033168,0.191479753
