year,county1,county,fbfmcode,debt_to_asset,Cash_acres,Share_acres,Owned_Acres,Total_Acres,spr,Cash_percent,Share_percent,Owned_percent
2020,Knox,KNOX,48,0.269074947,11803,5014,5779,22596,80.11953443,0.522349088,0.221897681,0.255753231
2020,LaSalle,LASALLE,50,0.28097961,7361,9107,5501,21969,87.86931585,0.335063043,0.414538668,0.250398288
2020,Lawrence,LAWRENCE,51,0.280574209,774,2731,1240,4745,55,0.163119073,0.575553214,0.261327713
2020,Lee,LEE,52,0.342729479,3346,382,563,4291,88,0.779771615,0.089023538,0.131204847
2020,Livingston,LIVINGSTON,53,0.184781352,49204,44312,19255,112771,81.55208343,0.436317848,0.392937901,0.170744252
2020,Logan,LOGAN,54,0.28411133,29834,13918,5643,49395,90.53088369,0.603988258,0.28176941,0.114242332
2020,McDonough,MCDONOUGH,55,0.314702629,2663,2011,1841,6515,89.94382195,0.408749041,0.308672295,0.282578665
2020,McLean,MCLEAN,57,0.166720893,28104,34644,10931,73679,88.99159869,0.381438402,0.470201821,0.148359777
2020,Macon,MACON,58,0.271719456,10769,8526,711,20006,93.2456763,0.538288513,0.426172148,0.035539338
2020,Macoupin,MACOUPIN,59,0.269706787,7906,3964,1781,13651,87.11654824,0.57915171,0.290381657,0.130466632
2020,Madison,MADISON,60,0.363009781,318,229,337,884,75,0.359728507,0.259049774,0.381221719
2020,Marshall,MARSHALL,62,0.170056314,4823,3063,1669,9555,86.10287807,0.504761905,0.320565149,0.174672946
2020,Mason,MASON,63,0.258976934,10366,20354,5672,36392,70.11032645,0.284842823,0.559298747,0.15585843
2020,Massac,MASSAC,64,0.478443059,343,1359,0,1702,50,0.201527615,0.798472385,0
2020,Menard,MENARD,65,0.079865966,1895,7285,1214,10394,85.65999615,0.182316721,0.700885126,0.116798153
2020,Mercer,MERCER,66,0.289666886,18649,7062,11163,36874,75.14251234,0.505749308,0.191517058,0.302733633
2020,Monroe,MONROE,67,0.190238851,2153,1294,956,4403,65,0.488984783,0.293890529,0.217124688
2020,Montgomery,MONTGOMERY,68,0.253054396,6724,6689,3505,16918,83.59250502,0.397446507,0.395377704,0.207175789
2020,Morgan,MORGAN,69,0.130669012,2277,5229,1185,8691,85.35277874,0.261995167,0.601656886,0.136347946
2020,Moultrie,MOULTRIE,70,0.194996025,15228,12446,3068,30742,92.83611997,0.495348383,0.404853295,0.099798322
2020,Ogle,OGLE,71,0.286228946,17919,5489,4630,28038,85.45488266,0.63909694,0.195770026,0.165133034
2020,Peoria,PEORIA,72,0.172697818,15393,13939,10919,40251,82.15174778,0.382425281,0.346301955,0.271272763
2020,Piatt,PIATT,74,0.270199929,12323,3569,1986,17878,90.80484394,0.689282918,0.199630831,0.111086251
2020,Randolph,RANDOLPH,79,0.229444982,2950,1593,908,5451,57.06934507,0.541185104,0.292239956,0.16657494
2020,Richland,RICHLAND,80,0.25135313,394,625,407,1426,55.27279102,0.276297335,0.43828892,0.285413745
2020,Rock Island,ROCK ISLAND,81,0.19298756,1012,654,625,2291,72,0.441728503,0.285464863,0.272806635
2020,StClair,ST CLAIR,82,0.316149804,2262,1580,910,4752,66.9486532,0.476010101,0.332491582,0.191498316
2020,Saline,SALINE,83,0.535126427,3190,3211,1500,7901,59.09176054,0.403746361,0.406404253,0.189849386
2020,Sangamon,SANGAMON,84,0.183732672,10123,4792,3223,18138,91.0831955,0.558110045,0.264196714,0.177693241
2020,Schuyler,SCHUYLER,85,0.088911831,891,1137,1597,3625,77.10703448,0.245793103,0.313655172,0.440551724
2020,Scott,SCOTT,86,0.274896493,3564,3283,1654,8501,74.71838607,0.419244795,0.38618986,0.194565345
2020,Stark,STARK,88,0.177417519,22541,4996,5786,33323,88.33133271,0.676439696,0.149926477,0.173633826
2020,Stephenson,STEPHENSON,89,0.245572035,21991,0,8175,30166,77.08738315,0.728999536,0,0.271000464
2020,Tazewell,TAZEWELL,90,0.149250088,11991,18869,9162,40022,81.25446005,0.299610214,0.471465694,0.228924092
2020,Vermilion,VERMILION,92,0.275918868,32105,23806,8589,64500,84.12906977,0.497751938,0.369085271,0.133162791
2020,Warren,WARREN,94,0.168781103,2711,1987,1138,5836,80.69019877,0.4645305,0.340472927,0.194996573
2020,Wayne,WAYNE,96,0.447708571,1309,541,252,2102,55,0.622740247,0.25737393,0.119885823
2020,White,WHITE,97,0.822779353,798,1022,0,1820,57,0.438461538,0.561538462,0
2020,Whiteside,WHITESIDE,98,0.201587871,11070,2056,2890,16016,75.32217782,0.691183816,0.128371628,0.180444555
2020,Will,WILL,99,0.201390674,904,1364,145,2413,74.24119354,0.374637381,0.565271446,0.060091173
2020,Winnebago,WINNEBAGO,101,0.37730513,4479,0,358,4837,72.58590035,0.925987182,0,0.074012818
2020,Woodford,WOODFORD,102,0.183586879,12150,6636,5154,23940,89.58893066,0.507518797,0.277192982,0.215288221
