year,county1,county,fbfmcode,debt_to_asset,Cash_acres,Share_acres,Owned_Acres,Total_Acres,spr,Cash_percent,Share_percent,Owned_percent
2008,Schuyler,SCHUYLER,85,0.147521045,1647,1301,1544,4492,79.07947462,0.366651825,0.289626002,0.343722173
2008,Scott,SCOTT,86,0.336784878,2484,3673,671,6828,74.56561219,0.363796134,0.537932045,0.098271822
2008,Stark,STARK,88,0.292345367,20816,8827,8094,37737,89.03301799,0.551607176,0.233908366,0.214484458
2008,Stephenson,STEPHENSON,89,0.310344658,21825,754,6887,29466,76.34809611,0.740684178,0.025588814,0.233727007
2008,Tazewell,TAZEWELL,90,0.240527234,4706,13376,4769,22851,87.91396438,0.205942847,0.585357315,0.208699838
2008,Vermilion,VERMILION,92,0.251768908,18614,39798,5122,63534,83.84200586,0.292976989,0.62640476,0.080618252
2008,Wabash,WABASH,93,0.149328794,529,1387,450,2366,62.54860524,0.223584108,0.586221471,0.190194421
2008,Warren,WARREN,94,0.242403388,4522,3422,4189,12133,79.34583368,0.372702547,0.282040715,0.345256738
2008,Wayne,WAYNE,96,0.270440653,317,1258,712,2287,55,0.138609532,0.550065588,0.31132488
2008,Whiteside,WHITESIDE,98,0.267384829,27634,13627,10917,52178,71.07123692,0.529610181,0.261163709,0.209226111
2008,Winnebago,WINNEBAGO,101,0.14469009,4967,497,1468,6932,78.07775534,0.716532025,0.07169648,0.211771495
2008,Woodford,WOODFORD,102,0.192544448,7668,3435,2263,13366,89.75497531,0.573694449,0.256995361,0.16931019
