year,county1,county,fbfmcode,debt_to_asset,Cash_acres,Share_acres,Owned_Acres,Total_Acres,spr,Cash_percent,Share_percent,Owned_percent
2007,JoDaviess,JO DAVIESS,43,0.227011321,3383,372,2833,6588,61.47131148,0.513509411,0.056466302,0.430024287
2007,Kane,KANE,45,0.142692582,5105,0,415,5520,85.81938406,0.924818841,0,0.075181159
2007,Kankakee,KANKAKEE,46,0.069296462,792,956,366,2114,86.72374645,0.374645222,0.452223273,0.173131504
2007,Kendall,KENDALL,47,0.167665647,4050,3757,929,8736,85.70283883,0.463598901,0.430059524,0.106341575
2007,Knox,KNOX,48,0.202009215,6454,4770,4177,15401,83.66774885,0.419063697,0.309720148,0.271216155
2007,LaSalle,LASALLE,50,0.210850456,15123,19901,7391,42415,87.97118944,0.356548391,0.469197218,0.174254391
2007,Lawrence,LAWRENCE,51,0.302011548,1454,578,850,2882,51.537127,0.504510756,0.20055517,0.294934074
2007,Lee,LEE,52,0.27537744,7075,780,3233,11088,87.02173521,0.638077201,0.07034632,0.291576479
2007,Livingston,LIVINGSTON,53,0.230439768,31722,40259,13009,84990,80.54349924,0.373243911,0.473691022,0.153065066
2007,Logan,LOGAN,54,0.214593695,18871,17958,3933,40762,91.70828222,0.462955694,0.440557382,0.096486924
2007,McDonough,MCDONOUGH,55,0.330667665,5301,3230,1706,10237,90.98114682,0.517827489,0.315522126,0.166650386
2007,McLean,MCLEAN,57,0.210871936,24953,41479,10956,77388,89.2936631,0.322440172,0.535987492,0.141572337
2007,Macon,MACON,58,0.316278949,562,3322,384,4268,94.41565136,0.131677601,0.778350515,0.089971884
2007,Marion,MARION,61,0.253619834,236,316,495,1047,55,0.225405922,0.301814709,0.47277937
2007,Marshall,MARSHALL,62,0.246180871,3141,11635,2191,16967,83.8570755,0.185124064,0.685742913,0.129133023
2007,Mason,MASON,63,0.252462717,3977,12929,5802,22708,66.62810463,0.175136516,0.569358816,0.255504668
2007,Menard,MENARD,65,0.129266181,1562,4032,381,5975,87.80384937,0.261422594,0.674811715,0.06376569
2007,Mercer,MERCER,66,0.317069483,23810,9008,8703,41521,75.90486742,0.573444763,0.216950459,0.209604778
2007,Morgan,MORGAN,69,0.288072405,2224,8269,2420,12913,83.30806164,0.172229536,0.640362425,0.187408038
2007,Moultrie,MOULTRIE,70,0.23161574,7121,10332,1811,19264,91.79645972,0.369653239,0.536337209,0.094009551
2007,Ogle,OGLE,71,0.441643572,9563,1115,2079,12757,85.66904445,0.749627655,0.087402994,0.16296935
2007,Peoria,PEORIA,72,0.174022636,16640,13275,8232,38147,83.39822266,0.436207303,0.347995911,0.215796786
2007,Piatt,PIATT,74,0.329581618,3694,3426,137,7257,92.92655367,0.509025768,0.472095907,0.018878324
2007,Pike,PIKE,75,0.331826245,6300,3623,4316,14239,78.24931526,0.442446801,0.254442025,0.303111174
2007,Richland,RICHLAND,80,0.010409058,389,156,142,687,60,0.566229985,0.227074236,0.206695779
2007,RockIsland,ROCK ISLAND,81,0.157642282,878,584,1465,2927,79.75333106,0.299965835,0.199521695,0.50051247
2007,StClair,ST CLAIR,82,0.034533932,161,906,125,1192,57,0.135067114,0.760067114,0.104865772
2007,Sangamon,SANGAMON,84,0.252626005,9647,13732,1874,25253,92.31917,0.382014018,0.543776977,0.074209005
2007,Schuyler,SCHUYLER,85,0.181416706,1351,901,607,2859,78.56313396,0.472542847,0.315145156,0.212311997
2007,Scott,SCOTT,86,0.306853258,2166,3601,547,6314,74.35730124,0.343047197,0.570319924,0.086632879
2007,Stark,STARK,88,0.308313767,19188,9275,6828,35291,87.67342949,0.543708028,0.262814882,0.19347709
2007,Stephenson,STEPHENSON,89,0.247369573,12774,316,5489,18579,74.39286291,0.68755046,0.01700845,0.295441089
2007,Tazewell,TAZEWELL,90,0.272938694,4881,13958,4289,23128,90.46571256,0.211042892,0.603510896,0.185446212
2007,Vermilion,VERMILION,92,0.257315223,24011,39705,6408,70124,83.6971365,0.342407735,0.566211283,0.091380982
2007,Wabash,WABASH,93,0.260632848,832,2554,888,4274,52.7948058,0.194665419,0.597566682,0.207767899
2007,Warren,WARREN,94,0.3613591,10883,6440,3102,20425,80.42257038,0.532827417,0.315299878,0.151872705
2007,Wayne,WAYNE,96,0.088439149,229,422,437,1088,55,0.210477941,0.387867647,0.401654412
2007,Whiteside,WHITESIDE,98,0.326164454,28498,16762,12344,57604,70.78567461,0.494722589,0.290986737,0.214290674
2007,Will,WILL,99,0.558341982,501,277,0,778,68,0.643958869,0.356041131,0
2007,Winnebago,WINNEBAGO,101,0.170508126,6147,383,1925,8455,78.84659965,0.727025429,0.04529864,0.227675931
2007,Woodford,WOODFORD,102,0.157490539,4496,2392,1399,8287,90.49294075,0.542536503,0.288644865,0.168818632
