year,county1,county,fbfmcode,debt_to_asset,Cash_acres,Share_acres,Owned_Acres,Total_Acres,spr,Cash_percent,Share_percent,Owned_percent
2017,Ford,FORD,27,0.293198563,6357,7804,2771,16932,81.90981573,0.375442948,0.460902433,0.163654618
2017,Fulton,FULTON,29,0.413567674,1188,1478,1548,4214,86.60631229,0.281917418,0.350735643,0.367346939
2017,Greene,GREENE,31,0.300568667,135,965,17,1117,75,0.120859445,0.863921218,0.015219338
2017,Grundy,GRUNDY,32,0.207669292,6477,2448,1365,10290,82.55121477,0.629446064,0.237900875,0.132653061
2017,Hancock,HANCOCK,34,0.230482211,3686,3715,1400,8801,84.58447904,0.418816044,0.422111124,0.159072833
2017,Henderson,HENDERSON,36,0.389520272,3087,1189,791,5067,82.90132228,0.609236234,0.234655615,0.156108151
2017,Henry,HENRY,37,0.219012044,7259,3941,3083,14283,78.84912133,0.508226563,0.275922425,0.215851012
2017,Iroquois,IROQUOIS,38,0.220465866,7088,2412,1410,10910,84.02493126,0.649679193,0.221081577,0.12923923
2017,Jasper,JASPER,40,0.240856548,1350,2253,1197,4800,56.395625,0.28125,0.469375,0.249375
2017,JoDaviess,JO DAVIESS,43,0.255286214,1616,30,1110,2756,59.79027576,0.586357039,0.010885341,0.40275762
2017,Kane,KANE,45,0.180967389,1897,0,472,2369,88.78598565,0.800759814,0,0.199240186
2017,Kankakee,KANKAKEE,46,0.232715489,413,1846,443,2702,86.54700222,0.152849741,0.683197631,0.163952628
2017,Kendall,KENDALL,47,0.221700827,7325,1610,1653,10588,85.91405365,0.691820929,0.152058935,0.156120136
2017,Knox,KNOX,48,0.252823898,9942,3772,5928,19642,82.08217086,0.506160269,0.192037471,0.30180226
2017,LaSalle,LASALLE,50,0.219719011,15971,13306,5265,34542,87.70754444,0.462364658,0.385212205,0.152423137
2017,Lawrence,LAWRENCE,51,0.311843596,1238,1279,2219,4736,56.46326014,0.261402027,0.270059122,0.468538851
2017,Lee,LEE,52,0.28653102,22106,851,1757,24714,88.74063284,0.894472768,0.034433924,0.071093307
2017,Livingston,LIVINGSTON,53,0.187150622,42777,46105,17732,106614,80.76204814,0.401232484,0.432447896,0.16631962
2017,Logan,LOGAN,54,0.226817352,30096,35790,8148,74034,91.11876975,0.406515925,0.483426534,0.110057541
2017,McDonough,MCDONOUGH,55,0.339493891,5924,2545,2138,10607,89.42537947,0.558499104,0.239935891,0.201565004
2017,McLean,MCLEAN,57,0.161139291,35435,53312,13651,102398,88.42905135,0.346051681,0.520635169,0.133313151
2017,Macon,MACON,58,0.315061324,3298,4767,409,8474,92.69919755,0.389190465,0.562544253,0.048265282
2017,Macoupin,MACOUPIN,59,0.326929847,1392,1289,378,3059,89,0.45505067,0.421379536,0.123569794
2017,Marshall,MARSHALL,62,0.189209408,5934,4161,3132,13227,83.72654419,0.448627807,0.314583806,0.236788387
2017,Mason,MASON,63,0.17514676,5937,10572,4513,21022,71.71330035,0.282418419,0.502901722,0.214679859
2017,Menard,MENARD,65,0.093212624,1211,2462,1409,5082,86.88449429,0.238292011,0.484454939,0.27725305
2017,Mercer,MERCER,66,0.291698538,20511,9762,11096,41369,76.63936764,0.495806038,0.235973797,0.268220165
2017,Monroe,MONROE,67,0.221027715,2582,2575,765,5922,65,0.436001351,0.434819318,0.129179331
2017,Montgomery,MONTGOMERY,68,0.20191418,3037,2433,1674,7144,79.2418813,0.425111982,0.34056551,0.234322508
2017,Morgan,MORGAN,69,0.08533123,1460,5372,1211,8043,84.37759542,0.181524307,0.667909984,0.150565709
2017,Moultrie,MOULTRIE,70,0.165251541,4534,8506,1070,14110,92.22572644,0.321332388,0.602834869,0.075832743
2017,Ogle,OGLE,71,0.234700263,9577,400,3356,13333,85.79314483,0.718292957,0.03000075,0.251706293
2017,Peoria,PEORIA,72,0.21058818,25786,21621,13915,61322,82.89716578,0.420501614,0.352581455,0.22691693
2017,Piatt,PIATT,74,0.285803018,11157,6255,1036,18448,93.17589983,0.604781006,0.339061145,0.056157849
2017,Pike,PIKE,75,0.417892658,424,1920,275,2619,78.83543337,0.161893853,0.733104238,0.105001909
2017,Richland,RICHLAND,80,0.348006341,1715,1488,1306,4509,55,0.38035041,0.330006653,0.289642936
2017,Rock Island,ROCK ISLAND,81,0.077595277,1655,893,2021,4569,77.3134165,0.362223681,0.195447582,0.442328737
2017,StClair,ST CLAIR,82,0.302213106,2533,1486,854,4873,67.58157193,0.519802996,0.304945619,0.175251385
2017,Sangamon,SANGAMON,84,0.175153301,11095,13482,3928,28505,92.46139274,0.38922996,0.472969654,0.137800386
2017,Schuyler,SCHUYLER,85,0.199386785,752,1061,432,2245,78.07750557,0.334966592,0.472605791,0.192427617
2017,Scott,SCOTT,86,0.274675878,3291,2398,925,6614,74.45902631,0.497580889,0.362564258,0.139854853
2017,Shelby,SHELBY,87,0.168773105,0,362,369,731,87,0,0.495212038,0.504787962
2017,Stark,STARK,88,0.250481612,17088,6856,3746,27690,89.1905381,0.617118093,0.247598411,0.135283496
2017,Stephenson,STEPHENSON,89,0.319194493,20679,314,7676,28669,76.59841641,0.721301755,0.010952597,0.267745649
2017,Tazewell,TAZEWELL,90,0.21438387,13680,23777,6518,43975,82.6234224,0.311085844,0.540693576,0.14822058
2017,Vermilion,VERMILION,92,0.282408582,26584,20032,7216,53832,84.63640586,0.493832665,0.372120672,0.134046664
2017,Wabash,WABASH,93,0.267318863,1458,0,887,2345,60,0.621748401,0,0.378251599
2017,Warren,WARREN,94,0.245969303,3972,2311,2777,9060,86.29690949,0.438410596,0.255077263,0.306512141
2017,Washington,WASHINGTON,95,0.248031252,96,119,853,1068,70,0.08988764,0.111423221,0.798689139
2017,Whiteside,WHITESIDE,98,0.232067928,16900,3361,5429,25690,73.0553912,0.657843519,0.130829116,0.211327365
2017,Will,WILL,99,0.349926085,482,408,0,890,68,0.541573034,0.458426966,0
2017,Winnebago,WINNEBAGO,101,0.127054009,5599,586,1819,8004,78.16591704,0.699525237,0.073213393,0.227261369
2017,Woodford,WOODFORD,102,0.153510644,9316,5199,3452,17967,90.17537708,0.51850615,0.289363834,0.192130016
