year,county1,county,fbfmcode,debt_to_asset,Cash_acres,Share_acres,Owned_Acres,Total_Acres,spr,Cash_percent,Share_percent,Owned_percent
2013,Iroquois,IROQUOIS,38,0.142202852,17927,21697,4427,44051,85.411296,0.406960114,0.492542735,0.100497151
2013,Jasper,JASPER,40,0.161597753,617,1688,1062,3367,58.92218592,0.183249183,0.501336501,0.315414315
2013,JoDaviess,JO DAVIESS,43,0.20674064,1870,0,1891,3761,63.12762563,0.497208189,0,0.502791811
2013,Kane,KANE,45,0.14495573,1885,0,453,2338,88.57356715,0.806244654,0,0.193755346
2013,Kendall,KENDALL,47,0.244268221,9800,3437,2635,15872,85.96755292,0.617439516,0.216544859,0.166015625
2013,Knox,KNOX,48,0.221170743,14267,5391,6332,25990,82.0466718,0.548941901,0.207425933,0.243632166
2013,LaSalle,LASALLE,50,0.186974328,10289,11940,4882,27111,88.27088636,0.37951385,0.440411641,0.180074509
2013,Lawrence,LAWRENCE,51,0.30493931,4078,3670,3323,11071,55.57357059,0.368349743,0.331496703,0.300153554
2013,Lee,LEE,52,0.126190573,5742,1162,1942,8846,86.51435677,0.649106941,0.131358806,0.219534253
2013,Livingston,LIVINGSTON,53,0.185314048,41061,49288,22760,113109,80.87817061,0.36302151,0.43575666,0.20122183
2013,Logan,LOGAN,54,0.15825171,17038,23975,4659,45672,91.47720704,0.373051322,0.524938693,0.102009984
2013,McDonough,MCDONOUGH,55,0.209332051,1176,932,1533,3641,89.05547926,0.32298819,0.255973634,0.421038176
2013,McLean,MCLEAN,57,0.157220189,34194,48793,12810,95797,88.36166059,0.356942284,0.509337453,0.133720263
2013,Macon,MACON,58,0.290364837,3927,2410,180,6517,93.8453276,0.602577873,0.369802056,0.027620071
2013,Marion,MARION,61,0.158421509,530,0,495,1025,55,0.517073171,0,0.482926829
2013,Marshall,MARSHALL,62,0.226014206,1103,1657,475,3235,85.73601236,0.340958269,0.512210201,0.14683153
2013,Mason,MASON,63,0.163836411,1786,6981,3737,12504,70.04398592,0.142834293,0.558301344,0.298864363
2013,Menard,MENARD,65,0.155134717,1534,3292,1536,6362,85.49166929,0.241119145,0.517447344,0.241433511
2013,Mercer,MERCER,66,0.256394863,22305,8440,10386,41131,75.92404756,0.542291702,0.205198026,0.252510272
2013,Montgomery,MONTGOMERY,68,0.270339699,2510,854,501,3865,76.44320828,0.649417853,0.220957309,0.129624838
2013,Morgan,MORGAN,69,0.139028198,3708,6559,1925,12192,83.019521,0.304133858,0.537975722,0.15789042
2013,Moultrie,MOULTRIE,70,0.159885082,7571,14998,1860,24429,88.13258832,0.309918539,0.613942445,0.076139015
2013,Ogle,OGLE,71,0.269659646,4142,2933,1644,8719,87.10861337,0.475054479,0.336391788,0.188553733
2013,Peoria,PEORIA,72,0.171049848,22242,19836,11853,53931,83.13572899,0.412415865,0.367803304,0.219780831
2013,Piatt,PIATT,74,0.345943367,7466,5864,487,13817,92.09553449,0.540348846,0.424404719,0.035246436
2013,Pike,PIKE,75,0.322197622,3172,3593,3184,9949,79.98271183,0.318826013,0.361141823,0.320032164
2013,Randolph,RANDOLPH,79,0.479313754,404,344,328,1076,55,0.375464684,0.319702602,0.304832714
2013,Richland,RICHLAND,80,0.175061103,1165,885,1625,3675,55.67673469,0.317006803,0.240816327,0.442176871
2013,Rock Island,ROCK ISLAND,81,0.140911494,1632,984,1184,3800,74.17026316,0.429473684,0.258947368,0.311578947
2013,StClair,ST CLAIR,82,0.294335341,3329,1338,847,5514,68.74682626,0.603735945,0.24265506,0.153608995
2013,Sangamon,SANGAMON,84,0.201246618,10667,17700,2978,31345,92.03879407,0.340309459,0.564683363,0.095007178
2013,Schuyler,SCHUYLER,85,0.126373769,2139,4046,1500,7685,76.3581002,0.278334418,0.526480156,0.195185426
2013,Scott,SCOTT,86,0.468731365,3346,1434,590,5370,75.42625698,0.623091248,0.267039106,0.109869646
2013,Stark,STARK,88,0.258972472,21519,7731,5787,35037,88.97071667,0.614179296,0.220652453,0.165168251
2013,Stephenson,STEPHENSON,89,0.253478826,28962,503,11680,41145,75.71056021,0.703900838,0.012225058,0.283874104
2013,Tazewell,TAZEWELL,90,0.223760408,9611,16776,3906,30293,85.20608721,0.317268016,0.553791305,0.128940679
2013,Vermilion,VERMILION,92,0.238254058,31958,40268,8839,81065,84.58582619,0.394226855,0.496737186,0.109035959
2013,Wabash,WABASH,93,0.050196726,473,0,1044,1517,55,0.311799604,0,0.688200396
2013,Warren,WARREN,94,0.226850781,2118,1633,2781,6532,80.35609308,0.324249847,0.25,0.425750153
2013,Washington,WASHINGTON,95,0.121531976,86,66,362,514,70,0.167315175,0.128404669,0.704280156
2013,Wayne,WAYNE,96,0.432952949,822,774,212,1808,55,0.454646018,0.428097345,0.117256637
2013,Whiteside,WHITESIDE,98,0.215802968,34509,7308,13612,55429,71.55644157,0.622580238,0.131844341,0.245575421
2013,Will,WILL,99,0.13473942,998,91,0,1089,78,0.916437098,0.083562902,0
2013,Winnebago,WINNEBAGO,101,0.186302062,12163,519,2320,15002,76.24350087,0.810758566,0.034595387,0.154646047
2013,Woodford,WOODFORD,102,0.171769602,13385,5590,3431,22406,89.09064536,0.597384629,0.249486745,0.153128626
